,Volumes(1h),Volumes(>200D),Volumes(<200D),DollarVolumes(1h),DollarVolumes(>200D),DollarVolumes(<200D),prices
2010-09-07,13265.690000000002,0.0,13265.690000000002,809.2070900000001,0.0,809.2070900000001,0.061
2010-09-08,14775.799996599999,0.0,14775.799996599999,916.0995997891998,0.0,916.0995997891998,0.062
2010-09-09,27412.009998200003,0.0,27412.009998200003,1674.8738108900197,0.0,1674.8738108900197,0.0611
2010-09-10,9977.669998000005,0.0,9977.669998000005,616.6200058763999,0.0,616.6200058763999,0.0618
2010-09-11,6149.000000000001,0.0,6149.000000000001,391.69130000000007,0.0,391.69130000000007,0.0637
2010-09-12,17359.900000299993,0.0,17359.900000299993,1067.6338500184502,0.0,1067.6338500184502,0.0615
2010-09-13,69061.1600001,0.0,69061.1600001,4295.60415200622,0.0,4295.60415200622,0.0622
2010-09-14,22464.920000000002,0.0,22464.920000000002,1392.8250399999997,0.0,1392.8250399999997,0.062
2010-09-15,33517.730396479994,0.0,33517.730396479994,2024.470915947392,0.0,2024.470915947392,0.0604
2010-09-16,26656.309999999998,0.0,26656.309999999998,1650.025589,0.0,1650.025589,0.0619
2010-09-17,40640.5,24000.0,16640.5,2397.7895,1416.0,981.7895,0.059
2010-09-18,26090.850000000002,0.0,26090.850000000002,1591.54185,0.0,1591.54185,0.061
2010-09-19,41128.55960351999,0.0,41128.55960351999,2578.7606871407047,0.0,2578.7606871407047,0.0627
2010-09-20,24972.64,0.0,24972.64,1550.800944000001,0.0,1550.800944000001,0.0621
2010-09-21,16630.7300001,0.0,16630.7300001,1042.74677100627,0.0,1042.74677100627,0.0627
2010-09-22,33166.090000000004,0.0,33166.090000000004,2062.930798,0.0,2062.930798,0.0622
2010-09-23,109609.0,1.0,109608.0,6828.6407,0.0623,6828.5784,0.0623
2010-09-24,13831.800000000001,0.0,13831.800000000001,860.3379600000001,0.0,860.3379600000001,0.0622
2010-09-25,25530.719999999998,0.0,25530.719999999998,1582.9046400000002,0.0,1582.9046400000002,0.062
2010-09-26,17717.230000000007,0.0,17717.230000000007,1098.46826,0.0,1098.46826,0.062
2010-09-27,26348.440000000002,6550.0,19798.440000000002,1638.872968,407.41,1231.462968,0.0622
2010-09-28,71024.00190148999,45915.12,25108.881901489996,4396.38571770223,2842.1459279999995,1554.2397897022308,0.0619
2010-09-29,27367.280000000002,400.0,26967.280000000002,1694.034632,24.76,1669.2746319999999,0.0619
2010-09-30,25451.560000000005,0.0,25451.560000000005,1575.451564,0.0,1575.451564,0.0619
2010-10-01,46926.74280516,22500.0,24426.74280516,2909.45805391992,1395.0,1514.45805391992,0.062
2010-10-02,253159.21776813,0.0,253159.21776813,15543.975970963182,0.0,15543.975970963182,0.0614
2010-10-03,37777.537766249996,0.0,37777.537766249996,2308.2075575178746,0.0,2308.2075575178746,0.0611
2010-10-04,87951.24000099,2139.41,85811.83000099,5391.411012060687,131.145833,5260.265179060688,0.0613
2010-10-05,137907.86000010002,23246.49,114661.37000010004,8467.54260400614,1427.3344860000002,7040.208118006141,0.0614
2010-10-06,88337.09000109,0.0,88337.09000109,5547.569252068452,0.0,5547.569252068452,0.0628
2010-10-07,100494.35,1050.0,99444.35,6733.121450000003,70.35,6662.771450000003,0.067
2010-10-08,126651.45999999999,5450.0,121201.45999999999,11006.011874,473.605,10532.406874,0.0869
2010-10-09,136964.02,1050.0,135914.02,12847.225076000002,98.49,12748.735076000003,0.0938
2010-10-10,91406.95000000001,0.0,91406.95000000001,8820.770675,0.0,8820.770675,0.0965
2010-10-11,46744.52000109,100.0,46644.52000109,4440.729400103549,9.5,4431.229400103549,0.095
2010-10-12,61243.579999999994,1000.0,60243.579999999994,5812.015742,94.9,5717.115741999999,0.0949
2010-10-13,46115.52999999999,14550.0,31565.53,4842.130650000001,1527.75,3314.380650000001,0.105
2010-10-14,90519.59,1600.0,88919.59,9232.998179999999,163.2,9069.79818,0.102
2010-10-15,77272.64,2500.0,74772.64,8113.627199999999,262.5,7851.127199999999,0.105
2010-10-16,90793.76000108999,14850.0,75943.76000108999,9170.16976011009,1499.85,7670.31976011009,0.101
2010-10-17,15233.410000000003,325.0,14908.410000000003,1553.8078200000004,33.15,1520.6578200000004,0.102
2010-10-18,46352.59999999999,0.0,46352.59999999999,4746.5062400000015,0.0,4746.5062400000015,0.1024
2010-10-19,48145.22,0.0,48145.22,4670.086340000001,0.0,4670.086340000001,0.097
2010-10-20,42947.01,0.0,42947.01,4251.753989999999,0.0,4251.753989999999,0.099
2010-10-21,101123.13776615,50.0,101073.13776615,10820.175740978053,5.35,10814.825740978053,0.107
2010-10-22,52181.47,0.0,52181.47,5348.600674999997,0.0,5348.600674999997,0.1025
2010-10-23,23487.510000000002,0.0,23487.510000000002,2477.932305,0.0,2477.932305,0.1055
2010-10-24,85724.12999999999,300.0,85424.12999999999,9858.274950000003,34.5,9823.774950000003,0.115
2010-10-25,54480.77999999999,0.0,54480.77999999999,7191.46296,0.0,7191.46296,0.132
2010-10-26,64923.94,0.0,64923.94,9758.068181999997,0.0,9758.068181999997,0.1503
2010-10-27,84659.04,1450.0,83209.04,15890.501808000006,272.165,15618.336808000005,0.1877
2010-10-28,90947.90999999999,5950.0,84997.90999999999,15743.083221000004,1029.945,14713.138221000003,0.1731
2010-10-29,41953.45999999999,0.0,41953.45999999999,7971.1574,0.0,7971.1574,0.19
2010-10-30,35102.659999999996,0.0,35102.659999999996,6981.919074,0.0,6981.919074,0.1989
2010-10-31,52216.77,50.0,52166.77,10051.728225,9.625,10042.103225,0.1925
2010-11-01,31839.880000000005,0.0,31839.880000000005,6224.696540000001,0.0,6224.696540000001,0.1955
2010-11-02,46078.3,0.0,46078.3,8929.97454,0.0,8929.97454,0.1938
2010-11-03,32264.780000000002,0.0,32264.780000000002,6230.329018,0.0,6230.329018,0.1931
2010-11-04,134057.71108788002,0.0,134057.71108788002,30833.273550212405,0.0,30833.273550212405,0.23
2010-11-05,33045.83000000001,0.0,33045.83000000001,8591.9158,0.0,8591.9158,0.26
2010-11-06,101122.27999999998,0.0,101122.27999999998,39437.68919999999,0.0,39437.68919999999,0.39
2010-11-07,57511.06000000001,50.0,57461.06000000001,19553.7604,17.0,19536.7604,0.34
2010-11-08,418617.08999999997,0.0,418617.08999999997,101723.95286999998,0.0,101723.95286999998,0.243
2010-11-09,26708.75,1200.0,25508.75,5608.8375,252.0,5356.8375,0.21
2010-11-10,33995.78,0.0,33995.78,8158.987200000001,0.0,8158.987200000001,0.24
2010-11-11,18196.059999999998,100.0,18096.059999999998,4059.540986000002,22.31,4037.2309860000014,0.2231
2010-11-12,18081.699999999997,0.0,18081.699999999997,4849.511939999999,0.0,4849.511939999999,0.2682
2010-11-13,23448.220000000005,0.0,23448.220000000005,6471.708720000003,0.0,6471.708720000003,0.276
2010-11-14,31449.099999999995,2250.0,29199.1,8774.2989,627.7500000000002,8146.548900000001,0.279
2010-11-15,56731.18,31935.33,24795.849999999988,15215.302476,8565.055506,6650.24697,0.2682
2010-11-16,27685.59,167.0,27518.59,6173.88657,37.241,6136.645570000001,0.223
2010-11-17,34150.24,0.0,34150.24,7851.140176000002,0.0,7851.140176000002,0.2299
2010-11-18,21005.78108788,0.0,21005.78108788,5625.348175334263,0.0,5625.348175334263,0.2678
2010-11-19,26043.999999999996,100.0,25943.999999999996,7292.320000000002,28.000000000000004,7264.320000000002,0.28
2010-11-20,48484.270000000004,49.99,48434.280000000006,13721.048409999998,14.14717,13706.901239999997,0.283
2010-11-21,33569.120000000024,100.0,33469.120000000024,9291.932416,27.68,9264.252416,0.2768
2010-11-22,21835.769999999997,0.0,21835.769999999997,6286.518182999998,0.0,6286.518182999998,0.2879
2010-11-23,37451.86,150.0,37301.86,10598.876379999998,42.45,10556.426379999997,0.283
2010-11-24,30769.95,1400.0,29369.95,8707.895849999999,396.2,8311.695849999998,0.283
2010-11-25,44024.369999999995,2200.0,41824.369999999995,12326.823599999998,616.0,11710.823599999998,0.28
2010-11-26,76431.65,150.0,76281.65,21737.16126,42.660000000000004,21694.501259999997,0.2844
2010-11-27,20311.37,700.0,19611.370000000003,5748.117709999999,198.1,5550.017709999999,0.283
2010-11-28,20563.33,0.0,20563.33,5552.099099999999,0.0,5552.099099999999,0.27
2010-11-29,30401.940000000006,0.0,30401.940000000006,6989.406005999998,0.0,6989.406005999998,0.2299
2010-11-30,49946.46000000001,1100.0,48846.46000000001,10398.852972,229.02,10169.832972,0.2082
2010-12-01,43393.54,399.97,42993.57,9872.03035,90.99317500000001,9781.037175,0.2275
2010-12-02,44128.46,3950.0,40178.46,11252.757300000001,1007.25,10245.507300000001,0.255
2010-12-03,25574.449999999997,0.0,25574.449999999997,6421.744395000001,0.0,6421.744395000001,0.2511
2010-12-04,52538.031975100006,400.0,52138.031975100006,10770.2965548955,82.0,10688.2965548955,0.205
2010-12-05,14128.350000000002,0.0,14128.350000000002,2684.3865000000005,0.0,2684.3865000000005,0.19
2010-12-06,93895.99613296999,0.0,93895.99613296999,19154.78321112588,0.0,19154.78321112588,0.204
2010-12-07,71540.11434402,5050.0,66490.11434402001,16668.846642156663,1176.6499999999999,15492.196642156665,0.233
2010-12-08,23432.50528566,0.0,23432.50528566,5595.682262215609,0.0,5595.682262215609,0.2388
2010-12-09,33788.367272610005,0.0,33788.367272610005,6757.6734545220015,0.0,6757.6734545220015,0.2
2010-12-10,17740.82,500.0,17240.82,3619.1272800000006,102.0,3517.1272800000006,0.204
2010-12-11,49367.257025859995,1.0,49366.257025859995,11255.734601896072,0.228,11255.506601896073,0.228
2010-12-12,16635.38644603,100.0,16535.38644603,3659.7850181265994,22.0,3637.7850181265994,0.22
2010-12-13,86009.57229397997,350.0,85659.57229397997,19773.600670386,80.465,19693.135670386004,0.2299
2010-12-14,17326.47152496,0.0,17326.47152496,4274.440525207632,0.0,4274.440525207632,0.2467
2010-12-15,31097.287428560005,60.0,31037.287428560005,7401.154407997277,14.28,7386.874407997277,0.238
2010-12-16,25209.68356946,0.0,25209.68356946,6302.420892365,0.0,6302.420892365,0.25
2010-12-17,18519.995444160017,0.0,18519.995444160017,4444.798906598405,0.0,4444.798906598405,0.24
2010-12-18,33145.646742749996,0.0,33145.646742749996,7988.100865002748,0.0,7988.100865002748,0.241
2010-12-19,56933.03693557,0.0,56933.03693557,13669.622168230364,0.0,13669.622168230364,0.2401
2010-12-20,31944.14571344,4500.0,27444.14571344,8529.086905488477,1201.5,7327.58690548848,0.267
2010-12-21,47616.49750328,24150.0,23466.49750328,11427.9594007872,5796.0,5631.959400787201,0.24
2010-12-22,23409.768474000004,0.0,23409.768474000004,5852.442118500001,0.0,5852.442118500001,0.25
2010-12-23,9283.579999999998,0.0,9283.579999999998,2320.8950000000004,0.0,2320.8950000000004,0.25
2010-12-24,11960.997480649998,0.0,11960.997480649998,2966.3273752011996,0.0,2966.3273752011996,0.248
2010-12-25,26336.177430520005,0.0,26336.177430520005,6581.410739886946,0.0,6581.410739886946,0.2499
2010-12-26,16444.265808710003,700.0,15744.265808710003,4357.73043930815,185.5,4172.23043930815,0.265
2010-12-27,57713.374962070004,900.0,56813.374962070004,15294.044364948555,238.5,15055.544364948553,0.265
2010-12-28,28520.043957649996,0.0,28520.043957649996,8014.132352099652,0.0,8014.132352099652,0.281
2010-12-29,90818.63258158,0.0,90818.63258158,27245.589774474003,0.0,27245.589774474003,0.3
2010-12-30,34816.922385519996,0.0,34816.922385519996,10445.076715655998,0.0,10445.076715655998,0.3
2010-12-31,29638.37335060999,0.0,29638.37335060999,8891.512005183004,0.0,8891.512005183004,0.3
2011-01-01,18740.83915258,15.0,18725.83915258,5622.251745774001,4.5,5617.751745774001,0.3
2011-01-02,27459.082665539998,1100.0,26359.082665539998,8237.724799662,330.0,7907.724799662001,0.3
2011-01-03,29427.754592170004,78.17,29349.584592170006,8681.187604690149,23.06015,8658.127454690148,0.295
2011-01-04,13050.524845510006,0.0,13050.524845510006,3902.106928807491,0.0,3902.106928807491,0.299
2011-01-05,22294.292956499994,401.6,21892.692956499992,6665.9935939935,120.0784,6545.915193993502,0.299
2011-01-06,21710.53227034,1500.0,20210.532270339998,6469.73861656132,447.0,6022.73861656132,0.298
2011-01-07,25359.108894839992,600.0,24759.108894839992,8114.914846348802,192.0,7922.914846348802,0.32
2011-01-08,36955.74,1150.0,35805.74,11933.008446,371.33500000000004,11561.673446,0.3229
2011-01-09,23010.124691340003,0.0,23010.124691340003,7432.270275302819,0.0,7432.270275302819,0.323
2011-01-10,47744.59856028,0.0,47744.59856028,15593.38588978745,0.0,15593.38588978745,0.3266
2011-01-11,76649.48767407995,23850.0,52799.48767407999,25033.72267435452,7789.41,17244.312674354525,0.3266
2011-01-12,31049.632016379997,0.0,31049.632016379997,9898.62268682194,0.0,9898.62268682194,0.3188
2011-01-13,86364.1237314,0.0,86364.1237314,27429.24569709264,0.0,27429.24569709264,0.3176
2011-01-14,54777.29653261001,2200.0,52577.29653261001,21910.918613043996,880.0,21030.918613043996,0.4
2011-01-15,33535.99236939001,0.0,33535.99236939001,12944.893054584545,0.0,12944.893054584545,0.386
2011-01-16,41171.706396739995,0.0,41171.706396739995,15925.216034259027,0.0,15925.216034259027,0.3868
2011-01-17,40063.36470583999,150.0,39913.36470583999,14002.14596469108,52.425,13949.72096469108,0.3495
2011-01-18,79996.91768350998,0.0,79996.91768350998,25039.035234938627,0.0,25039.035234938627,0.313
2011-01-19,49269.25370812001,5600.0,43669.253708120006,15421.27641064156,1752.8000000000002,13668.47641064156,0.313
2011-01-20,41952.53701316999,0.0,41952.53701316999,16361.489435136307,0.0,16361.489435136307,0.39
2011-01-21,44067.61496434,0.0,44067.61496434,18503.991523526376,0.0,18503.991523526376,0.4199
2011-01-22,49806.81519578999,70.18,49736.63519578999,22129.16799148949,31.180974000000003,22097.98701748949,0.4443
2011-01-23,61735.90091382001,100.01,61635.89091382001,27311.962564273974,44.244424,27267.718140273973,0.4424
2011-01-24,54718.22787557001,0.0,54718.22787557001,22976.18388495184,0.0,22976.18388495184,0.4199
2011-01-25,35761.08153271,0.0,35761.08153271,14662.0434284111,0.0,14662.0434284111,0.41
2011-01-26,47374.84999999999,5500.0,41874.850000000006,19755.312449999994,2293.4999999999995,17461.81245,0.417
2011-01-27,1009095.7890591904,250.95,1008844.8390591905,425031.1463517308,105.70013999999999,424925.4462117309,0.4212
2011-01-28,36218.22,4700.05,31518.169999999995,16153.326119999989,2096.2223,14057.103819999993,0.446
2011-01-29,52831.66195607998,10000.0,42831.66195607998,23193.09959871912,4390.0,18803.09959871912,0.439
2011-01-30,33411.878680420006,50.0,33361.878680420006,16034.360578733556,23.995,16010.365578733557,0.4799
2011-01-31,89305.85982325002,0.0,89305.85982325002,46439.04710809001,0.0,46439.04710809001,0.52
2011-02-01,89126.96188265001,705.0,88421.96188265001,62388.873317854996,493.5,61895.373317854996,0.7
2011-02-02,95512.57104348,55.05,95457.52104348,68387.0008671317,39.4158,68347.5850671317,0.716
2011-02-03,58817.80801299001,50.1,58767.70801299001,40584.287528963105,34.569,40549.7185289631,0.69
2011-02-04,45016.39359851999,800.02,44216.37359851999,36508.29520839972,648.81622,35859.47898839972,0.811
2011-02-05,61244.800933750004,150.0,61094.800933750004,56345.21685905002,138.0,56207.21685905002,0.92
2011-02-06,62118.443510560006,150.0,61968.443510560006,55887.96362645083,134.955,55753.00862645083,0.8997
2011-02-07,148219.25138346,1685.0,146534.25138346,131915.1337312794,1499.65,130415.48373127943,0.89
2011-02-08,58355.74459986001,6.51,58349.23459986,53570.57354267148,5.976179999999999,53564.597362671484,0.918
2011-02-09,89871.6436332,757.51,89114.1336332,97960.09156018798,825.6859000000001,97134.40566018797,1.09
2011-02-10,95027.01331892004,1314.91,93712.10331892004,93154.98115653722,1289.006273,91865.9748835372,0.9803
2011-02-11,88562.93256858997,7415.05,81147.88256858996,94762.33784839135,7934.103500000001,86828.23434839133,1.07
2011-02-12,53631.316159120004,410.12000000000006,53221.196159119994,57916.45832023368,442.88858799999997,57473.569732233664,1.0799
2011-02-13,47549.96817975,855.1700000000001,46694.79817975,49927.4665887375,897.9285,49029.5380887375,1.05
2011-02-14,73599.83137725,24822.1,48777.73137724997,78751.81957365751,26559.646999999997,52192.172573657524,1.07
2011-02-15,55233.04395607001,814.8299999999999,54418.21395607,57994.69615387349,855.5715,57139.124653873485,1.05
2011-02-16,40765.46322180001,1015.17,39750.29322180001,42599.909066780994,1060.8526500000003,41539.05641678099,1.045
2011-02-17,39862.86165151001,311.5,39551.36165151001,41457.37611757038,323.96000000000004,41133.416117570385,1.04
2011-02-18,58921.17368959002,1564.07,57357.103689590025,52964.243029572455,1405.942523,51558.30050657246,0.8989
2011-02-19,35742.780000000006,1085.0,34657.780000000006,33919.89822,1029.665,32890.233219999995,0.949
2011-02-20,63860.680000000015,1.97,63858.710000000014,54281.578,1.6745,54279.9035,0.85
2011-02-21,48774.52,355.0,48419.52,40702.33693999999,296.2475,40406.08943999999,0.8345
2011-02-22,54593.08546822001,258.05,54335.035468220005,47506.90297444503,224.55511,47282.34786444503,0.8702
2011-02-23,53209.28785377003,880.0,52329.28785377002,47888.35906839299,792.0,47096.35906839299,0.9
2011-02-24,76754.63769471998,2255.5,74499.13769471996,76555.0756367137,2249.6357,74305.4399367137,0.9974
2011-02-25,57268.93915199996,1390.0,55878.93915199996,52177.730461387204,1266.4289999999999,50911.30146138722,0.9111
2011-02-26,70740.64049574999,13050.0,57690.640495750034,67769.53359492849,12501.9,55267.63359492849,0.958
2011-02-27,111670.47855151001,1355.1100000000001,110315.36855151001,99386.72591084384,1206.0479,98180.67801084387,0.89
2011-02-28,89041.57785377005,262.0,88779.57785377005,76575.75695424224,225.32000000000002,76350.43695424224,0.86
2011-03-01,509006.3428537701,1971.6299999999999,507034.71285377024,468387.6366940393,1814.2939259999998,466573.3427680393,0.9202
2011-03-02,255234.46728384987,892.3999999999997,254342.06728385,239894.87580009052,838.7667599999996,239056.10904009058,0.9399
2011-03-03,111739.11858828,100.0,111639.11858828,104934.2062662538,93.91000000000003,104840.29626625379,0.9391
2011-03-04,231509.14791410993,550.03,230959.11791410996,208589.74227061312,495.57703000000004,208094.16524061313,0.901
2011-03-05,68946.10482092001,4855.03,64091.07482091998,62761.63921848348,4419.5338090000005,58342.105409483476,0.9103
2011-03-06,111265.25280005003,250.0,111015.25280005003,100127.60099476496,224.975,99902.62599476495,0.8999
2011-03-07,132576.53310129998,55.0,132521.53310129998,117330.23179465049,48.675,117281.55679465049,0.885
2011-03-08,90982.31944768,255.0,90727.31944768,79154.61791948162,221.85,78932.76791948162,0.87
2011-03-09,74838.99446785002,155.02,74683.97446785003,64698.31071745634,134.01479,64564.29592745635,0.8645
2011-03-10,211809.5379162899,450.0,211359.5379162899,197597.1179221069,419.80500000000006,197177.31292210697,0.9329
2011-03-11,64984.206141629984,1250.0,63734.206141629984,57186.101404634435,1100.0,56086.101404634435,0.88
2011-03-12,82821.06664851001,50.01,82771.05664851,76029.73918333219,45.90918,75983.83000333219,0.918
2011-03-13,147696.89318588978,290.05,147406.8431858898,131819.47716840668,258.869625,131560.60754340666,0.8925
2011-03-14,158234.50431473006,0.0,158234.50431473006,141604.05791125193,0.0,141604.05791125193,0.8949
2011-03-15,73020.11885696002,1188.0,71832.11885696002,63527.5034055552,1033.56,62493.943405555205,0.87
2011-03-16,90315.44902695001,10065.1,80250.34902695005,77671.28616317704,8655.985999999999,69015.30016317705,0.86
2011-03-17,97898.49699289998,1600.0,96298.49699289998,80805.41941793966,1320.6399999999999,79484.77941793964,0.8254
2011-03-18,93142.57423441997,50.0,93092.57423441997,76050.91186240393,40.825,76010.08686240391,0.8165
2011-03-19,61916.79779295001,353.0,61563.79779295001,47366.350311606744,270.045,47096.305311606746,0.765
2011-03-20,67771.95960804004,0.0,67771.95960804004,50225.79926551846,0.0,50225.79926551846,0.7411
2011-03-21,81031.67917935009,1045.05,79986.62917935009,61503.044497126735,793.19295,60709.85154712674,0.759
2011-03-22,110489.57931854004,600.0,109889.57931854005,89386.06966869885,485.40000000000003,88900.66966869887,0.809
2011-03-23,95340.03756270013,974.8800004,94365.15756230014,81010.42991702631,828.35553633988,80182.07438068645,0.8497
2011-03-24,112984.30790691994,3641.12,109343.18790691996,97946.09652450895,3156.486928,94789.60959650896,0.8669
2011-03-25,61511.95061261998,513.0,60998.95061261999,54364.26195143356,453.38940000000025,53910.87255143356,0.8838
2011-03-26,123737.80599023997,1110.01,122627.79599023997,105820.57168285326,949.2805519999997,104871.29113085325,0.8552
2011-03-27,70406.23990843998,945.05,69461.18990843999,57733.11672492079,774.941,56958.17572492079,0.82
2011-03-28,55368.812466119976,1456.26,53912.552466119974,44239.68116042987,1163.5517399999999,43076.12942042988,0.799
2011-03-29,47559.59826653999,500.05,47059.54826654,37690.98162623292,396.289625,37294.69200123292,0.7925
2011-03-30,68967.02194210995,656.0,68311.02194210995,54463.25722768427,518.0432000000001,53945.21402768427,0.7897
2011-03-31,63606.64144364,351.0,63255.64144364,49905.77087667996,275.39459999999997,49630.376276679955,0.7846
2011-04-01,40028.428271050005,399.99,39628.43827105001,30986.006324619797,309.632259,30676.3740656198,0.7741
2011-04-02,62108.84472045997,0.0,62108.84472045997,48569.11657139972,0.0,48569.11657139972,0.782
2011-04-03,37403.78713373999,200.07,37203.71713374,29137.550177183457,155.85453,28981.69564718346,0.779
2011-04-04,77137.25386542006,1203.8900004,75933.36386502004,52453.33262848559,818.6452002719999,51634.6874282136,0.68
2011-04-05,66201.61998476001,1905.0,64296.61998476,47003.150189179585,1352.55,45650.60018917959,0.71
2011-04-06,50568.92829749002,1505.01,49063.91829749002,37421.00694014259,1113.7074,36307.299540142594,0.74
2011-04-07,50114.65116611001,851.5,49263.15116611001,37776.42404901372,641.8607000000001,37134.563349013726,0.7538
2011-04-08,85942.45805446002,805.0,85137.45805446002,64456.84354084499,603.75,63853.09354084499,0.75
2011-04-09,76247.21010000001,230.0,76017.21010000001,55660.463373000006,167.9,55492.563373000005,0.73
2011-04-10,42012.964689210006,59.46,41953.50468921001,30959.353679478838,43.816074,30915.53760547884,0.7369
2011-04-11,52495.56255369,282.79,52212.772553689996,40421.5831663413,217.74830000000003,40203.8348663413,0.77
2011-04-12,89396.69655919001,2076.77,87319.92655919,76881.15904090335,1786.0221999999999,75095.13684090339,0.86
2011-04-13,78867.89422361007,1281.3000000000002,77586.59422361008,72755.63242128017,1181.99925,71573.63317128019,0.9225
2011-04-14,97318.49476284003,1500.09,95818.40476284003,97318.49476284003,1500.09,95818.40476284003,1.0
2011-04-15,77773.99852738,5464.74,72309.25852737999,76988.4811422535,5409.546125999999,71578.93501625347,0.9899
2011-04-16,135566.62809116,3954.05,131612.57809116,142331.40283290893,4151.357095,138180.04573790895,1.0499
2011-04-17,170774.89677388003,171.5,170603.39677388003,189952.91768158687,190.75945000000002,189762.1582315869,1.1123
2011-04-18,98354.60445773002,1955.8,96398.80445773003,114288.05037988217,2272.6395999999995,112015.41077988216,1.162
2011-04-19,534368.0257837198,1447.55,532920.4757837199,640119.458086318,1734.020145,638385.4379413179,1.1979
2011-04-20,170784.93675096004,2420.13,168364.80675096004,195053.4762632715,2764.030473,192289.4457902715,1.1421
2011-04-21,103331.41342482001,10.05,103321.36342482,125031.01024403215,12.160499999999999,125018.84974403214,1.21
2011-04-22,125842.49880901998,1454.8,124387.69880901999,177312.0808219092,2049.8132,175262.2676219092,1.409
2011-04-23,122227.68783284996,6065.610000000001,116162.07783284996,207799.29208462837,10312.143560999999,197487.14852362836,1.7001
2011-04-24,75431.06791207001,1190.11,74240.95791207001,122960.18380346542,1939.9983110000005,121020.18549246542,1.6301
2011-04-25,64462.582832739994,4955.02,59507.56283274,100497.16663624164,7724.876179999998,92772.29045624167,1.559
2011-04-26,77571.38010095002,3446.72,74124.66010095002,139232.87014319512,6186.517728,133046.3524151951,1.7949
2011-04-27,90067.73245509018,4110.410000000001,85957.32245509018,171128.69166467144,7809.779,163318.91266467146,1.9
2011-04-28,96978.57852346003,5359.6,91618.97852346001,214380.8456839607,11847.931759999998,202532.9139239607,2.2106
2011-04-29,374068.24539507984,6329.570000000001,367738.6753950799,1077316.5467378316,18229.1616,1059087.3851378318,2.88
2011-04-30,315290.91943266004,4485.79,310805.12943266,1103518.2180143108,15700.265,1087817.9530143104,3.5
2011-05-01,99213.31487842997,4631.43,94581.88487842998,300923.90535776614,14047.590333,286876.3150247662,3.0331
2011-05-02,68958.39510894002,6607.570000000001,62350.82510894002,220666.86434860798,21144.224000000002,199522.64034860805,3.2
2011-05-03,103263.49181642002,8128.79,95134.70181642006,352128.5070939922,27719.173899999998,324409.3331939924,3.41
2011-05-04,170865.20450731003,6505.1,164360.10450731002,581983.9730723485,22157.02111,559826.9519623488,3.4061
2011-05-05,69159.20586845999,2391.1,66768.10586846,230507.63315957718,7969.536299999999,222538.0968595772,3.333
2011-05-06,125378.35234108,1172.59,124205.76234107999,432555.3155767261,4045.4354999999996,428509.8800767262,3.45
2011-05-07,96567.70093199001,3770.0200000000004,92797.68093199,351602.9990933754,13726.642819999997,337876.35627337534,3.641
2011-05-08,463878.74987891014,2629.0,461249.74987891014,1793308.8591568775,10163.451100000002,1783145.4080568773,3.8659
2011-05-09,87880.7488290299,4513.1900000000005,83367.55882902989,333946.8455503136,17150.122,316796.7235503137,3.8
2011-05-10,491066.67185416026,7794.45,483272.22185416025,2853097.3634726685,45285.754499999995,2807811.6089726677,5.81
2011-05-11,130503.52039003004,7512.0,122991.52039003004,717769.3621451652,41316.0,676453.3621451652,5.5
2011-05-12,150479.48793179,15131.32,135348.16793179,948050.8698678634,95330.34226399999,852720.5276038633,6.3002
2011-05-13,396473.12881763023,16368.08,380105.0488176302,3250286.710046929,134185.51984,3116101.190206929,8.198
2011-05-14,369522.0793730297,5611.59,363910.4893730297,2659709.0707032597,40390.541343,2619318.52936026,7.1977
2011-05-15,154976.3558853798,1462.01,153514.3458853798,1082819.7985711503,10215.06387,1072604.7347011503,6.987
2011-05-16,199484.10444658,43591.97000000001,155892.13444657996,1602635.3467133793,350213.52778299997,1252421.8189303789,8.0339
2011-05-17,145628.88769022006,2300.04,143328.84769022005,1047071.7024926819,16537.2876,1030534.414892682,7.19
2011-05-18,111573.36996002003,3230.07,108343.29996002001,767624.7853249374,22222.8816,745401.9037249372,6.88
2011-05-19,108041.53821043004,7620.55,100420.98821043005,735222.6675219764,51857.842749999996,683364.8247719763,6.805
2011-05-20,104019.52078136994,3480.32,100539.20078136996,581510.728976171,19456.380928000002,562054.3480481708,5.5904
2011-05-21,404538.67674186005,4401.15,400137.52674186,2475655.3400571602,26933.717655000004,2448721.6224021614,6.1197
2011-05-22,368681.7761512002,1805.29,366876.4861512002,2466517.9506291435,12077.570629,2454440.3800001442,6.6901
2011-05-23,221388.44382750054,2276.2,219112.24382750053,1582905.2345222451,16274.602380000002,1566630.6321422458,7.1499
2011-05-24,81808.91157294,10760.24,71048.67157294,607022.1238712149,79840.9808,527181.1430712149,7.42
2011-05-25,76747.59135766001,5135.52,71612.07135765998,644656.743126937,43136.827344000005,601519.9157829368,8.3997
2011-05-26,99632.95728330001,3243.0500000000006,96389.90728330001,876570.7581784733,28532.35390000001,848038.4042784733,8.798
2011-05-27,373105.34010386025,3260.06,369845.28010386025,3171470.0119508337,27711.162011999993,3143758.849938833,8.5002
2011-05-28,55967.9835783,2999.55,52968.4335783,464539.86049824784,24896.564955000005,439643.29554324766,8.3001
2011-05-29,65898.73997467004,1505.1899999999998,64393.54997467004,555519.7881124705,12688.601181,542831.1869314704,8.4299
2011-05-30,66900.93354607996,5227.700000000001,61673.23354607999,588728.2152055042,46003.76000000001,542724.4552055041,8.8
